sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;command;
1589347417;26221;1589347417;26237;1589347417;26221;0;
1589347417;32351;1589347417;32367;1589347417;32351;2;
1589347417;38899;1589347417;38916;1589347417;38899;0;
1589347417;45513;1589347417;45531;1589347417;45513;1;
1589347417;52511;1589347417;52529;1589347417;52511;0;
1589347417;58910;1589347417;58927;1589347417;58910;1;
1589347417;65031;1589347417;65048;1589347417;65031;0;
1589347417;71597;1589347417;71613;1589347417;71597;3;
1589347417;79819;1589347417;79835;1589347417;79819;0;
1589347417;86388;1589347417;86405;1589347417;86388;4;
1589347417;93352;1589347417;93368;1589347417;93352;0;
1589347417;99696;1589347417;99713;1589347417;99696;1;
1589347417;106274;1589347417;106291;1589347417;106274;0;
1589347417;112859;1589347417;112876;1589347417;112859;3;
1589347417;119381;1589347417;119397;1589347417;119381;0;
1589347417;125749;1589347417;125766;1589347417;125749;1;
1589347417;131865;1589347417;131881;1589347417;131865;0;
1589347417;138484;1589347417;138501;1589347417;138484;1;
1589347417;144583;1589347417;144599;1589347417;144583;0;
1589347417;151112;1589347417;151128;1589347417;151112;1;
1589347417;157282;1589347417;157298;1589347417;157282;0;
1589347417;164312;1589347417;164328;1589347417;164312;1;
1589347417;170452;1589347417;170469;1589347417;170452;0;
1589347417;176956;1589347417;176973;1589347417;176956;3;
1589347417;183121;1589347417;183138;1589347417;183121;0;
1589347417;189672;1589347417;189689;1589347417;189672;5;
1589347417;196042;1589347417;196059;1589347417;196042;0;
1589347417;202280;1589347417;202295;1589347417;202280;5;
1589347417;208698;1589347417;208713;1589347417;208698;0;
1589347417;215161;1589347417;215178;1589347417;215161;6;
1589347417;222366;1589347417;222381;1589347417;222366;0;
1589347417;228505;1589347417;228520;1589347417;228505;1;
1589347417;235060;1589347417;235076;1589347417;235060;0;
1589347417;241452;1589347417;241468;1589347417;241452;1;
1589347417;247539;1589347417;247553;1589347417;247539;0;
1589347417;254057;1589347417;254072;1589347417;254057;7;
1589347417;260270;1589347417;260286;1589347417;260270;0;
1589347417;266789;1589347417;266804;1589347417;266789;6;
1589347417;272966;1589347417;273004;1589347417;272966;0;
1589347417;279504;1589347417;279518;1589347417;279504;5;
1589347417;285696;1589347417;285712;1589347417;285696;0;
1589347417;292650;1589347417;292665;1589347417;292650;1;
1589347417;298835;1589347417;298850;1589347417;298835;1;
1589347417;305584;1589347417;305599;1589347417;305584;1;
1589347417;312551;1589347417;312565;1589347417;312551;1;
1589347417;319177;1589347417;319193;1589347417;319177;1;
1589347417;325359;1589347417;325374;1589347417;325359;1;
1589347417;331729;1589347417;331764;1589347417;331729;1;
1589347417;338862;1589347417;338877;1589347417;338862;8;
1589347417;345480;1589347417;345510;1589347417;345480;8;
1589347417;351545;1589347417;351561;1589347417;351545;8;
1589347417;358590;1589347417;358604;1589347417;358590;8;
1589347417;365209;1589347417;365223;1589347417;365209;8;
1589347417;372276;1589347417;372291;1589347417;372276;8;
1589347417;378388;1589347417;378403;1589347417;378388;8;
1589347417;384881;1589347417;384897;1589347417;384881;8;
1589347417;391575;1589347417;391591;1589347417;391575;8;
1589347417;398473;1589347417;398488;1589347417;398473;8;
1589347417;404953;1589347417;404968;1589347417;404953;8;
1589347417;411107;1589347417;411122;1589347417;411107;8;
1589347417;417583;1589347417;417598;1589347417;417583;8;
1589347417;423772;1589347417;423788;1589347417;423772;8;
1589347417;430349;1589347417;430365;1589347417;430349;0;
1589347417;436472;1589347417;436487;1589347417;436472;8;
1589347417;443077;1589347417;443107;1589347417;443077;2;
1589347417;449177;1589347417;449192;1589347417;449177;0;
1589347417;455722;1589347417;455737;1589347417;455722;8;
1589347417;461901;1589347417;461916;1589347417;461901;2;
1589347417;468778;1589347417;468795;1589347417;468778;0;
1589347417;475562;1589347417;475577;1589347417;475562;8;
1589347417;482929;1589347417;482944;1589347417;482929;2;
1589347417;489352;1589347417;489367;1589347417;489352;0;
1589347417;495896;1589347417;495912;1589347417;495896;8;
1589347417;502137;1589347417;502153;1589347417;502137;2;
1589347417;508840;1589347417;508855;1589347417;508840;0;
1589347417;515501;1589347417;515516;1589347417;515501;8;
1589347417;522344;1589347417;522359;1589347417;522344;2;
1589347417;528946;1589347417;528961;1589347417;528946;0;
1589347417;535282;1589347417;535297;1589347417;535282;8;
1589347417;541912;1589347417;541927;1589347417;541912;2;
1589347417;547985;1589347417;548000;1589347417;547985;0;
1589347417;555538;1589347417;555555;1589347417;555538;8;
1589347417;562836;1589347417;562852;1589347417;562836;2;
1589347417;568980;1589347417;568996;1589347417;568980;0;
1589347417;575499;1589347417;575514;1589347417;575499;8;
1589347417;581629;1589347417;581645;1589347417;581629;2;
1589347417;588594;1589347417;588609;1589347417;588594;0;
1589347417;595018;1589347417;595034;1589347417;595018;8;
1589347417;601218;1589347417;601234;1589347417;601218;2;
1589347417;607715;1589347417;607730;1589347417;607715;0;
1589347417;614196;1589347417;614212;1589347417;614196;8;
1589347417;620707;1589347417;620722;1589347417;620707;2;
1589347417;627430;1589347417;627446;1589347417;627430;0;
1589347417;634368;1589347417;634383;1589347417;634368;8;
1589347417;640892;1589347417;640908;1589347417;640892;2;
1589347417;647038;1589347417;647054;1589347417;647038;0;
1589347417;654256;1589347417;654273;1589347417;654256;8;
1589347417;661222;1589347417;661238;1589347417;661222;2;
1589347417;667553;1589347417;667569;1589347417;667553;0;
1589347417;673894;1589347417;673909;1589347417;673894;8;
1589347417;680238;1589347417;680254;1589347417;680238;2;
1589347417;686584;1589347417;686600;1589347417;686584;0;
1589347417;692912;1589347417;692927;1589347417;692912;8;
1589347417;699715;1589347417;699730;1589347417;699715;2;
1589347417;706781;1589347417;706797;1589347417;706781;0;
1589347417;724180;1589347417;724195;1589347417;724180;8;
1589347417;730713;1589347417;730729;1589347417;730713;2;
1589347417;736803;1589347417;736818;1589347417;736803;0;
1589347417;743950;1589347417;743967;1589347417;743950;8;
1589347417;751437;1589347417;751452;1589347417;751437;2;
1589347417;758459;1589347417;758474;1589347417;758459;0;
1589347417;764858;1589347417;764873;1589347417;764858;8;
1589347417;770998;1589347417;771015;1589347417;770998;2;
1589347417;777635;1589347417;777654;1589347417;777635;0;
1589347417;784680;1589347417;784697;1589347417;784680;8;
1589347417;791641;1589347417;791658;1589347417;791641;2;
1589347417;800302;1589347417;800320;1589347417;800302;0;
1589347417;807351;1589347417;807368;1589347417;807351;8;
1589347417;814899;1589347417;814917;1589347417;814899;2;
1589347417;821487;1589347417;821523;1589347417;821487;0;
1589347417;830586;1589347417;830603;1589347417;830586;8;
1589347417;837601;1589347417;837619;1589347417;837601;2;
1589347417;845197;1589347417;845216;1589347417;845197;0;
1589347417;852258;1589347417;852280;1589347417;852258;8;
1589347417;859327;1589347417;859346;1589347417;859327;2;
1589347417;866985;1589347417;867005;1589347417;866985;0;
1589347417;874457;1589347417;874475;1589347417;874457;8;
1589347417;881490;1589347417;881508;1589347417;881490;2;
1589347417;888626;1589347417;888644;1589347417;888626;0;
1589347417;896134;1589347417;896167;1589347417;896134;8;
1589347417;903949;1589347417;903967;1589347417;903949;2;
1589347417;910526;1589347417;910544;1589347417;910526;0;
1589347417;917580;1589347417;917597;1589347417;917580;8;
1589347417;924013;1589347417;924031;1589347417;924013;2;
1589347417;931032;1589347417;931047;1589347417;931032;0;
1589347417;937691;1589347417;937708;1589347417;937691;8;
1589347417;943697;1589347417;943712;1589347417;943697;2;
1589347417;950732;1589347417;950747;1589347417;950732;0;
1589347417;956883;1589347417;956897;1589347417;956883;8;
1589347417;963424;1589347417;963440;1589347417;963424;2;
1589347417;970079;1589347417;970094;1589347417;970079;0;
1589347417;976960;1589347417;976976;1589347417;976960;8;
1589347417;983742;1589347417;983757;1589347417;983742;2;
1589347417;990232;1589347417;990247;1589347417;990232;0;
1589347417;996666;1589347417;996682;1589347417;996666;8;
1589347418;5387;1589347418;5402;1589347418;5387;2;
1589347418;11536;1589347418;11550;1589347418;11536;0;
1589347418;18047;1589347418;18062;1589347418;18047;8;
1589347418;24381;1589347418;24396;1589347418;24381;2;
1589347418;30563;1589347418;30577;1589347418;30563;0;
1589347418;37538;1589347418;37552;1589347418;37538;8;
1589347418;44012;1589347418;44027;1589347418;44012;2;
1589347418;50119;1589347418;50134;1589347418;50119;0;
1589347418;56677;1589347418;56692;1589347418;56677;8;
1589347418;63006;1589347418;63021;1589347418;63006;2;
1589347418;69141;1589347418;69156;1589347418;69141;0;
1589347418;75460;1589347418;75474;1589347418;75460;8;
1589347418;82522;1589347418;82537;1589347418;82522;2;
1589347418;88630;1589347418;88645;1589347418;88630;0;
1589347418;95224;1589347418;95239;1589347418;95224;8;
1589347418;101451;1589347418;101471;1589347418;101451;2;
1589347418;108426;1589347418;108441;1589347418;108426;0;
1589347418;114534;1589347418;114550;1589347418;114534;0;
1589347418;121113;1589347418;121127;1589347418;121113;0;
1589347418;127239;1589347418;127255;1589347418;127239;5;
1589347418;134200;1589347418;134215;1589347418;134200;0;
1589347418;140400;1589347418;140414;1589347418;140400;0;
1589347418;146885;1589347418;146900;1589347418;146885;0;
1589347418;153107;1589347418;153122;1589347418;153107;0;
1589347418;159633;1589347418;159648;1589347418;159633;0;
1589347418;166450;1589347418;166464;1589347418;166450;1;
1589347418;172660;1589347418;172674;1589347418;172660;0;
1589347418;179170;1589347418;179185;1589347418;179170;8;
1589347418;185308;1589347418;185359;1589347418;185308;2;
1589347418;191810;1589347418;191825;1589347418;191810;0;
1589347418;198654;1589347418;198669;1589347418;198654;0;
1589347418;204840;1589347418;204856;1589347418;204840;0;
1589347418;211500;1589347418;211515;1589347418;211500;5;
1589347418;218393;1589347418;218419;1589347418;218393;0;
1589347418;225810;1589347418;225825;1589347418;225810;0;
1589347418;232615;1589347418;232630;1589347418;232615;0;
1589347418;239170;1589347418;239185;1589347418;239170;0;
1589347418;245348;1589347418;245364;1589347418;245348;0;
1589347418;252326;1589347418;252341;1589347418;252326;0;
1589347418;259213;1589347418;259229;1589347418;259213;0;
1589347418;265366;1589347418;265381;1589347418;265366;0;
1589347418;272021;1589347418;272036;1589347418;272021;0;
1589347418;279492;1589347418;279507;1589347418;279492;0;
1589347418;286549;1589347418;286564;1589347418;286549;0;
1589347418;292668;1589347418;292683;1589347418;292668;0;
1589347418;298988;1589347418;299003;1589347418;298988;0;
1589347418;305520;1589347418;305534;1589347418;305520;0;
1589347418;311937;1589347418;311953;1589347418;311937;0;
1589347418;318058;1589347418;318075;1589347418;318058;0;
1589347418;324566;1589347418;324581;1589347418;324566;5;
1589347418;331134;1589347418;331152;1589347418;331134;0;
1589347418;338583;1589347418;338598;1589347418;338583;7;
1589347418;344923;1589347418;344939;1589347418;344923;0;
1589347418;351384;1589347418;351400;1589347418;351384;5;
1589347418;357762;1589347418;357777;1589347418;357762;0;
1589347418;364425;1589347418;364440;1589347418;364425;7;
1589347418;370792;1589347418;370806;1589347418;370792;0;
1589347418;377138;1589347418;377153;1589347418;377138;8;
1589347418;383689;1589347418;383704;1589347418;383689;0;
1589347418;389809;1589347418;389824;1589347418;389809;5;
1589347418;396867;1589347418;396883;1589347418;396867;0;
1589347418;403201;1589347418;403216;1589347418;403201;4;
1589347418;409315;1589347418;409329;1589347418;409315;0;
1589347418;416327;1589347418;416343;1589347418;416327;4;
1589347418;423211;1589347418;423227;1589347418;423211;0;
1589347418;429860;1589347418;429876;1589347418;429860;5;
1589347418;436386;1589347418;436401;1589347418;436386;0;
1589347418;442501;1589347418;442515;1589347418;442501;5;
1589347418;449076;1589347418;449091;1589347418;449076;0;
1589347418;456229;1589347418;456245;1589347418;456229;5;
1589347418;463215;1589347418;463230;1589347418;463215;0;
1589347418;469730;1589347418;469745;1589347418;469730;5;
1589347418;475691;1589347418;475706;1589347418;475691;0;
1589347418;482750;1589347418;482766;1589347418;482750;8;
1589347418;488914;1589347418;488930;1589347418;488914;0;
1589347418;495457;1589347418;495472;1589347418;495457;1;
1589347418;501654;1589347418;501683;1589347418;501654;0;
1589347418;509044;1589347418;509062;1589347418;509044;1;
1589347418;516986;1589347418;517001;1589347418;516986;0;
1589347418;525080;1589347418;525099;1589347418;525080;1;
1589347418;532316;1589347418;532332;1589347418;532316;0;
1589347418;538656;1589347418;538672;1589347418;538656;3;
1589347418;545019;1589347418;545036;1589347418;545019;0;
1589347418;551641;1589347418;551658;1589347418;551641;4;
1589347418;557687;1589347418;557702;1589347418;557687;0;
1589347418;564303;1589347418;564319;1589347418;564303;5;
1589347418;572107;1589347418;572122;1589347418;572107;0;
1589347418;578262;1589347418;578278;1589347418;578262;6;
1589347418;584715;1589347418;584730;1589347418;584715;0;
1589347418;591108;1589347418;591123;1589347418;591108;1;
1589347418;597447;1589347418;597463;1589347418;597447;0;
1589347418;603620;1589347418;603636;1589347418;603620;5;
1589347418;610193;1589347418;610208;1589347418;610193;0;
1589347418;616815;1589347418;616831;1589347418;616815;5;
1589347418;623446;1589347418;623472;1589347418;623446;0;
1589347418;630465;1589347418;630480;1589347418;630465;5;
1589347418;637040;1589347418;637056;1589347418;637040;0;
1589347418;643162;1589347418;643178;1589347418;643162;5;
1589347418;649870;1589347418;649886;1589347418;649870;0;
1589347418;661724;1589347418;661738;1589347418;661724;5;
1589347418;669803;1589347418;669822;1589347418;669803;0;
1589347418;676976;1589347418;676991;1589347418;676976;5;
1589347418;683151;1589347418;683166;1589347418;683151;0;
1589347418;690172;1589347418;690187;1589347418;690172;5;
1589347418;696517;1589347418;696533;1589347418;696517;0;
1589347418;703872;1589347418;703888;1589347418;703872;5;
1589347418;710411;1589347418;710425;1589347418;710411;0;
1589347418;717590;1589347418;717606;1589347418;717590;4;
1589347418;723722;1589347418;723738;1589347418;723722;0;
1589347418;730017;1589347418;730033;1589347418;730017;4;
1589347418;737051;1589347418;737067;1589347418;737051;0;
1589347418;743685;1589347418;743713;1589347418;743685;4;
1589347418;750681;1589347418;750696;1589347418;750681;0;
1589347418;756829;1589347418;756843;1589347418;756829;4;
1589347418;763867;1589347418;763883;1589347418;763867;0;
1589347418;770020;1589347418;770035;1589347418;770020;4;
1589347418;776610;1589347418;776625;1589347418;776610;0;
1589347418;782956;1589347418;782971;1589347418;782956;1;
1589347418;789627;1589347418;789642;1589347418;789627;1;
1589347418;796099;1589347418;796114;1589347418;796099;1;
1589347418;802255;1589347418;802271;1589347418;802255;1;
1589347418;808786;1589347418;808801;1589347418;808786;1;
1589347418;815164;1589347418;815180;1589347418;815164;1;
1589347418;821322;1589347418;821338;1589347418;821322;1;
1589347418;827826;1589347418;827841;1589347418;827826;1;
1589347418;834011;1589347418;834028;1589347418;834011;1;
1589347418;840534;1589347418;840550;1589347418;840534;1;
1589347418;846939;1589347418;846971;1589347418;846939;1;
1589347418;853028;1589347418;853042;1589347418;853028;1;
1589347418;860093;1589347418;860108;1589347418;860093;1;
1589347418;866662;1589347418;866677;1589347418;866662;1;
1589347418;873268;1589347418;873284;1589347418;873268;1;
1589347418;879564;1589347418;879579;1589347418;879564;8;
1589347418;896166;1589347418;896181;1589347418;896166;8;
1589347418;902669;1589347418;902684;1589347418;902669;8;
1589347418;908618;1589347418;908632;1589347418;908618;0;
1589347418;915326;1589347418;915342;1589347418;915326;8;
1589347418;922281;1589347418;922295;1589347418;922281;2;
1589347418;928839;1589347418;928854;1589347418;928839;0;
1589347418;935015;1589347418;935030;1589347418;935015;8;
1589347418;942806;1589347418;942821;1589347418;942806;2;
1589347418;949170;1589347418;949185;1589347418;949170;0;
1589347418;955485;1589347418;955500;1589347418;955485;8;
1589347418;962599;1589347418;962614;1589347418;962599;2;
1589347418;969128;1589347418;969143;1589347418;969128;0;
1589347418;976163;1589347418;976178;1589347418;976163;8;
1589347418;982381;1589347418;982411;1589347418;982381;2;
1589347418;989925;1589347418;989940;1589347418;989925;0;
1589347418;996047;1589347418;996062;1589347418;996047;8;
1589347419;3308;1589347419;3323;1589347419;3308;2;
1589347419;10341;1589347419;10356;1589347419;10341;0;
1589347419;16478;1589347419;16493;1589347419;16478;8;
1589347419;23025;1589347419;23041;1589347419;23025;2;
1589347419;29189;1589347419;29204;1589347419;29189;0;
1589347419;35694;1589347419;35710;1589347419;35694;8;
1589347419;42370;1589347419;42385;1589347419;42370;2;
1589347419;48976;1589347419;49021;1589347419;48976;0;
1589347419;56140;1589347419;56156;1589347419;56140;8;
1589347419;63395;1589347419;63410;1589347419;63395;2;
1589347419;69898;1589347419;69913;1589347419;69898;0;
1589347419;76502;1589347419;76516;1589347419;76502;8;
1589347419;83578;1589347419;83593;1589347419;83578;2;
1589347419;90173;1589347419;90187;1589347419;90173;0;
1589347419;96735;1589347419;96751;1589347419;96735;8;
1589347419;103080;1589347419;103095;1589347419;103080;2;
1589347419;109719;1589347419;109734;1589347419;109719;0;
1589347419;116291;1589347419;116307;1589347419;116291;8;
1589347419;122887;1589347419;122902;1589347419;122887;2;
1589347419;129219;1589347419;129234;1589347419;129219;0;
1589347419;136268;1589347419;136284;1589347419;136268;8;
1589347419;142883;1589347419;142899;1589347419;142883;2;
1589347419;150964;1589347419;150983;1589347419;150964;0;
1589347419;158755;1589347419;158770;1589347419;158755;8;
1589347419;165433;1589347419;165449;1589347419;165433;2;
1589347419;172663;1589347419;172678;1589347419;172663;0;
1589347419;179008;1589347419;179023;1589347419;179008;8;
1589347419;185712;1589347419;185727;1589347419;185712;2;
1589347419;191673;1589347419;191688;1589347419;191673;0;
1589347419;198465;1589347419;198480;1589347419;198465;8;
1589347419;205043;1589347419;205057;1589347419;205043;2;
1589347419;211150;1589347419;211165;1589347419;211150;0;
1589347419;217649;1589347419;217679;1589347419;217649;8;
1589347419;223768;1589347419;223783;1589347419;223768;2;
1589347419;230720;1589347419;230734;1589347419;230720;0;
1589347419;236930;1589347419;236945;1589347419;236930;8;
1589347419;243466;1589347419;243481;1589347419;243466;2;
1589347419;250061;1589347419;250076;1589347419;250061;0;
1589347419;256585;1589347419;256600;1589347419;256585;8;
1589347419;262748;1589347419;262762;1589347419;262748;2;
1589347419;269337;1589347419;269352;1589347419;269337;0;
1589347419;275494;1589347419;275510;1589347419;275494;8;
1589347419;282115;1589347419;282131;1589347419;282115;2;
1589347419;288127;1589347419;288142;1589347419;288127;0;
1589347419;295159;1589347419;295174;1589347419;295159;8;
1589347419;301338;1589347419;301354;1589347419;301338;2;
1589347419;308132;1589347419;308147;1589347419;308132;0;
1589347419;314485;1589347419;314500;1589347419;314485;8;
1589347419;321179;1589347419;321195;1589347419;321179;2;
1589347419;327174;1589347419;327190;1589347419;327174;0;
1589347419;333542;1589347419;333558;1589347419;333542;8;
1589347419;348839;1589347419;348854;1589347419;348839;2;
1589347419;355219;1589347419;355234;1589347419;355219;0;
1589347419;361345;1589347419;361361;1589347419;361345;8;
1589347419;368329;1589347419;368343;1589347419;368329;2;
1589347419;375178;1589347419;375193;1589347419;375178;0;
1589347419;381427;1589347419;381443;1589347419;381427;8;
1589347419;387871;1589347419;387885;1589347419;387871;2;
1589347419;394858;1589347419;394874;1589347419;394858;0;
1589347419;402319;1589347419;402336;1589347419;402319;8;
1589347419;409663;1589347419;409678;1589347419;409663;2;
1589347419;416593;1589347419;416609;1589347419;416593;0;
1589347419;423111;1589347419;423126;1589347419;423111;8;
1589347419;429259;1589347419;429274;1589347419;429259;2;
1589347419;436322;1589347419;436337;1589347419;436322;0;
1589347419;442927;1589347419;442942;1589347419;442927;8;
1589347419;449473;1589347419;449488;1589347419;449473;2;
1589347419;455597;1589347419;455612;1589347419;455597;0;
1589347419;462692;1589347419;462707;1589347419;462692;8;
1589347419;468806;1589347419;468821;1589347419;468806;2;
1589347419;475163;1589347419;475179;1589347419;475163;0;
1589347419;481637;1589347419;481652;1589347419;481637;8;
1589347419;487960;1589347419;487974;1589347419;487960;2;
1589347419;494375;1589347419;494391;1589347419;494375;0;
1589347419;500486;1589347419;500501;1589347419;500486;8;
1589347419;507024;1589347419;507040;1589347419;507024;2;
1589347419;513190;1589347419;513204;1589347419;513190;0;
1589347419;519698;1589347419;519713;1589347419;519698;8;
1589347419;526152;1589347419;526167;1589347419;526152;2;
1589347419;532720;1589347419;532736;1589347419;532720;0;
1589347419;539835;1589347419;539851;1589347419;539835;0;
1589347419;547084;1589347419;547100;1589347419;547084;0;
1589347419;554251;1589347419;554268;1589347419;554251;5;
1589347419;562383;1589347419;562419;1589347419;562383;0;
1589347419;569321;1589347419;569337;1589347419;569321;5;
1589347419;575647;1589347419;575663;1589347419;575647;0;
1589347419;582129;1589347419;582144;1589347419;582129;3;
1589347419;588555;1589347419;588570;1589347419;588555;0;
1589347419;594703;1589347419;594719;1589347419;594703;5;
1589347419;601352;1589347419;601368;1589347419;601352;0;
1589347419;607993;1589347419;608007;1589347419;607993;5;
1589347419;614837;1589347419;614852;1589347419;614837;0;
1589347419;621529;1589347419;621545;1589347419;621529;5;
1589347419;628590;1589347419;628605;1589347419;628590;0;
1589347419;634670;1589347419;634686;1589347419;634670;5;
1589347419;641004;1589347419;641020;1589347419;641004;0;
1589347419;647761;1589347419;647777;1589347419;647761;5;
1589347419;654726;1589347419;654742;1589347419;654726;0;
1589347419;661064;1589347419;661080;1589347419;661064;5;
1589347419;668592;1589347419;668609;1589347419;668592;0;
1589347419;675339;1589347419;675356;1589347419;675339;5;
1589347419;682255;1589347419;682271;1589347419;682255;0;
1589347419;688374;1589347419;688390;1589347419;688374;5;
1589347419;694896;1589347419;694913;1589347419;694896;0;
1589347419;701815;1589347419;701833;1589347419;701815;5;
1589347419;708896;1589347419;708912;1589347419;708896;0;
1589347419;715533;1589347419;715550;1589347419;715533;5;
1589347419;723041;1589347419;723058;1589347419;723041;0;
1589347419;729380;1589347419;729396;1589347419;729380;5;
1589347419;735927;1589347419;735944;1589347419;735927;0;
1589347419;742534;1589347419;742551;1589347419;742534;5;
1589347419;749602;1589347419;749619;1589347419;749602;0;
1589347419;756188;1589347419;756204;1589347419;756188;5;
1589347419;763203;1589347419;763221;1589347419;763203;0;
1589347419;769418;1589347419;769434;1589347419;769418;5;
1589347419;775951;1589347419;775968;1589347419;775951;0;
1589347419;782070;1589347419;782087;1589347419;782070;4;
1589347419;789610;1589347419;789627;1589347419;789610;0;
1589347419;795730;1589347419;795746;1589347419;795730;4;
1589347419;802391;1589347419;802408;1589347419;802391;0;
1589347419;809105;1589347419;809122;1589347419;809105;4;
1589347419;815261;1589347419;815278;1589347419;815261;0;
1589347419;821747;1589347419;821765;1589347419;821747;3;
1589347419;828658;1589347419;828676;1589347419;828658;0;
1589347419;835269;1589347419;835285;1589347419;835269;3;
1589347419;842299;1589347419;842315;1589347419;842299;0;
1589347419;849299;1589347419;849326;1589347419;849299;1;
1589347419;856740;1589347419;856756;1589347419;856740;0;
1589347419;863271;1589347419;863288;1589347419;863271;1;
1589347419;869672;1589347419;869690;1589347419;869672;0;
1589347419;877267;1589347419;877284;1589347419;877267;1;
1589347419;883757;1589347419;883774;1589347419;883757;0;
1589347419;890966;1589347419;890983;1589347419;890966;7;
1589347419;897240;1589347419;897257;1589347419;897240;0;
1589347419;903817;1589347419;903835;1589347419;903817;1;
1589347419;911125;1589347419;911141;1589347419;911125;0;
1589347419;917301;1589347419;917318;1589347419;917301;2;
1589347419;923814;1589347419;923831;1589347419;923814;0;
1589347419;930918;1589347419;930936;1589347419;930918;1;
1589347419;937472;1589347419;937489;1589347419;937472;0;
1589347419;943570;1589347419;943586;1589347419;943570;1;
1589347419;950569;1589347419;950586;1589347419;950569;0;
1589347419;957002;1589347419;957020;1589347419;957002;1;
1589347419;963160;1589347419;963177;1589347419;963160;0;
1589347419;969674;1589347419;969690;1589347419;969674;1;
1589347419;975797;1589347419;975813;1589347419;975797;0;
1589347419;982386;1589347419;982402;1589347419;982386;1;
1589347419;988477;1589347419;988494;1589347419;988477;0;
1589347419;995061;1589347419;995079;1589347419;995061;1;
1589347420;1168;1589347420;1184;1589347420;1168;0;
1589347420;7678;1589347420;7694;1589347420;7678;3;
1589347420;13833;1589347420;13850;1589347420;13833;0;
1589347420;20456;1589347420;20502;1589347420;20456;5;
1589347420;26567;1589347420;26584;1589347420;26567;0;
1589347420;33109;1589347420;33125;1589347420;33109;5;
1589347420;39238;1589347420;39254;1589347420;39238;0;
1589347420;46309;1589347420;46326;1589347420;46309;3;
1589347420;52446;1589347420;52463;1589347420;52446;0;
1589347420;58894;1589347420;58911;1589347420;58894;5;
1589347420;65280;1589347420;65297;1589347420;65280;0;
1589347420;71693;1589347420;71710;1589347420;71693;7;
1589347420;79457;1589347420;79474;1589347420;79457;0;
1589347420;85886;1589347420;85903;1589347420;85886;5;
1589347420;91949;1589347420;91964;1589347420;91949;0;
1589347420;98441;1589347420;98458;1589347420;98441;5;
1589347420;104631;1589347420;104647;1589347420;104631;0;
1589347420;111271;1589347420;111287;1589347420;111271;5;
1589347420;117350;1589347420;117366;1589347420;117350;0;
1589347420;123890;1589347420;123907;1589347420;123890;6;
1589347420;129995;1589347420;130012;1589347420;129995;0;
1589347420;136556;1589347420;136573;1589347420;136556;1;
1589347420;143420;1589347420;143436;1589347420;143420;0;
1589347420;150070;1589347420;150087;1589347420;150070;7;
1589347420;157115;1589347420;157131;1589347420;157115;0;
1589347420;163234;1589347420;163252;1589347420;163234;1;
1589347420;170793;1589347420;170809;1589347420;170793;0;
1589347420;176917;1589347420;176934;1589347420;176917;1;
1589347420;183220;1589347420;183236;1589347420;183220;0;
1589347420;190298;1589347420;190315;1589347420;190298;1;
1589347420;197400;1589347420;197417;1589347420;197400;0;
1589347420;203928;1589347420;203945;1589347420;203928;1;
1589347420;210556;1589347420;210572;1589347420;210556;0;
1589347420;217645;1589347420;217662;1589347420;217645;1;
1589347420;224258;1589347420;224275;1589347420;224258;0;
1589347420;232048;1589347420;232064;1589347420;232048;1;
1589347420;238590;1589347420;238607;1589347420;238590;0;
1589347420;244722;1589347420;244739;1589347420;244722;1;
1589347420;251273;1589347420;251290;1589347420;251273;0;
1589347420;257376;1589347420;257393;1589347420;257376;3;
1589347420;264413;1589347420;264430;1589347420;264413;0;
1589347420;270831;1589347420;270884;1589347420;270831;5;
1589347420;277900;1589347420;277916;1589347420;277900;0;
1589347420;285048;1589347420;285066;1589347420;285048;5;
1589347420;292540;1589347420;292556;1589347420;292540;0;
1589347420;299585;1589347420;299603;1589347420;299585;5;
1589347420;306428;1589347420;306445;1589347420;306428;0;
1589347420;313039;1589347420;313056;1589347420;313039;5;
1589347420;319606;1589347420;319622;1589347420;319606;0;
1589347420;325700;1589347420;325717;1589347420;325700;1;
1589347420;332297;1589347420;332313;1589347420;332297;1;
1589347420;338425;1589347420;338442;1589347420;338425;1;
1589347420;345007;1589347420;345062;1589347420;345007;1;
1589347420;351572;1589347420;351600;1589347420;351572;1;
1589347420;359099;1589347420;359115;1589347420;359099;8;
1589347420;365267;1589347420;365285;1589347420;365267;8;
1589347420;371810;1589347420;371827;1589347420;371810;8;
1589347420;378431;1589347420;378448;1589347420;378431;8;
1589347420;385477;1589347420;385494;1589347420;385477;8;
1589347420;391590;1589347420;391606;1589347420;391590;8;
1589347420;398197;1589347420;398215;1589347420;398197;8;
1589347420;404304;1589347420;404320;1589347420;404304;8;
1589347420;410669;1589347420;410686;1589347420;410669;8;
1589347420;418424;1589347420;418440;1589347420;418424;0;
1589347420;425285;1589347420;425302;1589347420;425285;8;
1589347420;431834;1589347420;431851;1589347420;431834;2;
1589347420;438180;1589347420;438197;1589347420;438180;0;
1589347420;444809;1589347420;444826;1589347420;444809;8;
1589347420;451357;1589347420;451374;1589347420;451357;2;
1589347420;457764;1589347420;457781;1589347420;457764;0;
1589347420;464320;1589347420;464337;1589347420;464320;8;
1589347420;470874;1589347420;470889;1589347420;470874;2;
1589347420;477017;1589347420;477033;1589347420;477017;0;
