sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;time;grassMax;grassMean;
1589347330;406751;1589347330;406764;1589347330;406751;2810;1;0.8491077;
1589347330;413120;1589347330;413133;1589347330;413120;2811;1;0.8491156;
1589347330;419879;1589347330;419892;1589347330;419879;2812;1;0.8491237;
1589347330;426743;1589347330;426755;1589347330;426743;2813;1;0.8491316;
1589347330;433180;1589347330;433192;1589347330;433180;2814;1;0.8491398;
1589347330;439447;1589347330;439460;1589347330;439447;2815;1;0.8491481;
1589347330;446295;1589347330;446307;1589347330;446295;2816;1;0.8491561;
1589347330;452718;1589347330;452731;1589347330;452718;2817;1;0.849164;
1589347330;458862;1589347330;458874;1589347330;458862;2818;1;0.8491719;
1589347330;465405;1589347330;465418;1589347330;465405;2819;1;0.8491801;
1589347330;472184;1589347330;472197;1589347330;472184;2820;1;0.8491883;
1589347330;478483;1589347330;478495;1589347330;478483;2821;1;0.8491964;
1589347330;485327;1589347330;485340;1589347330;485327;2822;1;0.8492041;
1589347330;491888;1589347330;491903;1589347330;491888;2823;1;0.8492123;
1589347330;499108;1589347330;499121;1589347330;499108;2824;1;0.8492203;
1589347330;505359;1589347330;505371;1589347330;505359;2825;1;0.8492283;
1589347330;511769;1589347330;511782;1589347330;511769;2826;1;0.8492366;
1589347330;518519;1589347330;518532;1589347330;518519;2827;1;0.8492447;
1589347330;525046;1589347330;525059;1589347330;525046;2828;1;0.8492526;
1589347330;531351;1589347330;531364;1589347330;531351;2829;1;0.8492606;
1589347330;538278;1589347330;538291;1589347330;538278;2830;1;0.8492688;
1589347330;545080;1589347330;545092;1589347330;545080;2831;1;0.8492769;
1589347330;551594;1589347330;551607;1589347330;551594;2832;1;0.8492851;
1589347330;558787;1589347330;558800;1589347330;558787;2833;1;0.8492928;
1589347330;565584;1589347330;565596;1589347330;565584;2834;1;0.8493009;
1589347330;572007;1589347330;572019;1589347330;572007;2835;1;0.849309;
1589347330;578240;1589347330;578252;1589347330;578240;2836;1;0.849317;
1589347330;585072;1589347330;585085;1589347330;585072;2837;1;0.8493252;
1589347330;591944;1589347330;591956;1589347330;591944;2838;1;0.8493333;
1589347330;598662;1589347330;598675;1589347330;598662;2839;1;0.8493413;
1589347330;605125;1589347330;605138;1589347330;605125;2840;1;0.8493492;
1589347330;611317;1589347330;611329;1589347330;611317;2841;1;0.8493573;
1589347330;617829;1589347330;617841;1589347330;617829;2842;1;0.8493655;
1589347330;624018;1589347330;624031;1589347330;624018;2843;1;0.8493736;
1589347330;631019;1589347330;631032;1589347330;631019;2844;1;0.8493814;
1589347330;637325;1589347330;637338;1589347330;637325;2845;1;0.8493897;
1589347330;644201;1589347330;644215;1589347330;644201;2846;1;0.8493975;
1589347330;651469;1589347330;651481;1589347330;651469;2847;1;0.8494055;
1589347330;658280;1589347330;658292;1589347330;658280;2848;1;0.8494138;
1589347330;665111;1589347330;665124;1589347330;665111;2849;1;0.849422;
1589347330;671995;1589347330;672008;1589347330;671995;2850;1;0.8494298;
1589347330;678707;1589347330;678720;1589347330;678707;2851;1;0.849438;
1589347330;685225;1589347330;685238;1589347330;685225;2852;1;0.8494459;
1589347330;691390;1589347330;691403;1589347330;691390;2853;1;0.8494542;
1589347330;697927;1589347330;697939;1589347330;697927;2854;1;0.8494623;
1589347330;704130;1589347330;704143;1589347330;704130;2855;1;0.8494702;
1589347330;711092;1589347330;711104;1589347330;711092;2856;1;0.8494784;
1589347330;717809;1589347330;717822;1589347330;717809;2857;1;0.8494802;
1589347330;724785;1589347330;724798;1589347330;724785;2858;1;0.8494883;
1589347330;730994;1589347330;731007;1589347330;730994;2859;1;0.8494702;
1589347330;737324;1589347330;737336;1589347330;737324;2860;1;0.8494784;
1589347330;743768;1589347330;743780;1589347330;743768;2861;1;0.8494226;
1589347330;750017;1589347330;750030;1589347330;750017;2862;1;0.849417;
1589347330;756875;1589347330;756887;1589347330;756875;2863;1;0.8493614;
1589347330;763737;1589347330;763750;1589347330;763737;2864;1;0.8493558;
1589347330;770465;1589347330;770478;1589347330;770465;2865;1;0.8493003;
1589347330;776921;1589347330;776934;1589347330;776921;2866;1;0.8492947;
1589347330;783275;1589347330;783288;1589347330;783275;2867;1;0.8492391;
1589347330;789542;1589347330;789555;1589347330;789542;2868;1;0.8492334;
1589347330;795923;1589347330;795936;1589347330;795923;2869;1;0.8491778;
1589347330;802724;1589347330;802737;1589347330;802724;2870;1;0.8491726;
1589347330;809143;1589347330;809156;1589347330;809143;2871;1;0.849117;
1589347330;815412;1589347330;815425;1589347330;815412;2872;1;0.8491183;
1589347330;821812;1589347330;821824;1589347330;821812;2873;1;0.8490628;
1589347330;828018;1589347330;828031;1589347330;828018;2874;1;0.8490639;
1589347330;835005;1589347330;835018;1589347330;835005;2875;1;0.8490084;
1589347330;841360;1589347330;841373;1589347330;841360;2876;1;0.8490096;
1589347330;847537;1589347330;847549;1589347330;847537;2877;1;0.8489539;
1589347330;854501;1589347330;854514;1589347330;854501;2878;1;0.8489617;
1589347330;861245;1589347330;861257;1589347330;861245;2879;1;0.8489059;
1589347330;868062;1589347330;868075;1589347330;868062;2880;1;0.8489137;
1589347330;874930;1589347330;874943;1589347330;874930;2881;1;0.8488583;
1589347330;881302;1589347330;881314;1589347330;881302;2882;1;0.8488596;
1589347330;887585;1589347330;887597;1589347330;887585;2883;1;0.8488039;
1589347330;895111;1589347330;895124;1589347330;895111;2884;1;0.8488051;
1589347330;902255;1589347330;902267;1589347330;902255;2885;1;0.8487493;
1589347330;908614;1589347330;908627;1589347330;908614;2886;1;0.8487437;
1589347330;914866;1589347330;914879;1589347330;914866;2887;1;0.8486885;
1589347330;921423;1589347330;921436;1589347330;921423;2888;1;0.8486826;
1589347330;927594;1589347330;927607;1589347330;927594;2889;1;0.848627;
1589347330;934342;1589347330;934354;1589347330;934342;2890;1;0.8486283;
1589347330;941216;1589347330;941229;1589347330;941216;2891;1;0.8485726;
1589347330;948298;1589347330;948312;1589347330;948298;2892;1;0.8485743;
1589347330;955617;1589347330;955630;1589347330;955617;2893;1;0.8485187;
1589347330;961801;1589347330;961814;1589347330;961801;2894;1;0.8485265;
1589347330;968264;1589347330;968277;1589347330;968264;2895;1;0.848478;
1589347330;974532;1589347330;974545;1589347330;974532;2896;1;0.848486;
1589347330;981433;1589347330;981446;1589347330;981433;2897;1;0.8484303;
1589347330;988215;1589347330;988228;1589347330;988215;2898;1;0.8484386;
1589347330;995558;1589347330;995570;1589347330;995558;2899;1;0.8483829;
1589347331;4751;1589347331;4764;1589347331;4751;2900;1;0.8483843;
1589347331;11167;1589347331;11179;1589347331;11167;2901;1;0.8483286;
1589347331;17417;1589347331;17429;1589347331;17417;2902;1;0.848323;
1589347331;24065;1589347331;24077;1589347331;24065;2903;1;0.8482677;
1589347331;32059;1589347331;32074;1589347331;32059;2904;1;0.8482622;
1589347331;41968;1589347331;41982;1589347331;41968;2905;1;0.8482063;
1589347331;49085;1589347331;49098;1589347331;49085;2906;1;0.848208;
1589347331;55778;1589347331;55791;1589347331;55778;2907;1;0.8481522;
1589347331;62999;1589347331;63013;1589347331;62999;2908;1;0.8481537;
1589347331;83265;1589347331;83279;1589347331;83265;2909;1;0.8480983;
1589347331;89575;1589347331;89588;1589347331;89575;2910;1;0.8481001;
1589347331;96085;1589347331;96098;1589347331;96085;2911;1;0.8480444;
1589347331;103634;1589347331;103647;1589347331;103634;2912;1;0.8480388;
1589347331;110154;1589347331;110167;1589347331;110154;2913;1;0.8479834;
1589347331;117384;1589347331;117396;1589347331;117384;2914;1;0.8479853;
1589347331;124358;1589347331;124371;1589347331;124358;2915;1;0.84793;
1589347331;131600;1589347331;131613;1589347331;131600;2916;1;0.8479379;
1589347331;138079;1589347331;138092;1589347331;138079;2917;1;0.8478898;
1589347331;145610;1589347331;145623;1589347331;145610;2918;1;0.8478976;
1589347331;152289;1589347331;152301;1589347331;152289;2919;1;0.8478643;
1589347331;159642;1589347331;159657;1589347331;159642;2920;1;0.8478726;
1589347331;166640;1589347331;166653;1589347331;166640;2921;1;0.8478171;
1589347331;172993;1589347331;173006;1589347331;172993;2922;1;0.8472518;
1589347331;179294;1589347331;179307;1589347331;179294;2923;1;0.8472597;
1589347331;185598;1589347331;185611;1589347331;185598;2924;1;0.847268;
1589347331;192338;1589347331;192351;1589347331;192338;2925;1;0.8472126;
1589347331;199374;1589347331;199386;1589347331;199374;2926;1;0.8466473;
1589347331;206326;1589347331;206338;1589347331;206326;2927;1;0.8466552;
1589347331;213521;1589347331;213533;1589347331;213521;2928;1;0.8466635;
1589347331;220045;1589347331;220058;1589347331;220045;2929;1;0.8466077;
1589347331;227159;1589347331;227172;1589347331;227159;2930;1;0.8460428;
1589347331;233463;1589347331;233476;1589347331;233463;2931;1;0.846051;
1589347331;240356;1589347331;240369;1589347331;240356;2932;1;0.8460594;
1589347331;247557;1589347331;247569;1589347331;247557;2933;1;0.8460037;
1589347331;253897;1589347331;253910;1589347331;253897;2934;1;0.8454385;
1589347331;260684;1589347331;260698;1589347331;260684;2935;1;0.8454467;
1589347331;267494;1589347331;267522;1589347331;267494;2936;1;0.8454551;
1589347331;274173;1589347331;274186;1589347331;274173;2937;1;0.8453996;
1589347331;281810;1589347331;281822;1589347331;281810;2938;1;0.8448344;
1589347331;288674;1589347331;288687;1589347331;288674;2939;1;0.8448427;
1589347331;295459;1589347331;295472;1589347331;295459;2940;1;0.8448507;
1589347331;302348;1589347331;302361;1589347331;302348;2941;1;0.8447953;
1589347331;308722;1589347331;308735;1589347331;308722;2942;1;0.8442305;
1589347331;315727;1589347331;315740;1589347331;315727;2943;1;0.8442388;
1589347331;322458;1589347331;322471;1589347331;322458;2944;1;0.8442469;
1589347331;329602;1589347331;329614;1589347331;329602;2945;1;0.8441915;
1589347331;336454;1589347331;336467;1589347331;336454;2946;1;0.8436266;
1589347331;343348;1589347331;343361;1589347331;343348;2947;1;0.8436152;
1589347331;349629;1589347331;349642;1589347331;349629;2948;1;0.8436037;
1589347331;356294;1589347331;356306;1589347331;356294;2949;1;0.8435482;
1589347331;363580;1589347331;363593;1589347331;363580;2950;1;0.8434929;
1589347331;370640;1589347331;370653;1589347331;370640;2951;1;0.8434372;
1589347331;377548;1589347331;377561;1589347331;377548;2952;1;0.8433818;
1589347331;385041;1589347331;385055;1589347331;385041;2953;1;0.8433629;
1589347331;392036;1589347331;392050;1589347331;392036;2954;1;0.8433514;
1589347331;399582;1589347331;399596;1589347331;399582;2955;1;0.8433399;
1589347331;406796;1589347331;406810;1589347331;406796;2956;1;0.8433284;
1589347331;414331;1589347331;414344;1589347331;414331;2957;1;0.8433168;
1589347331;421638;1589347331;421651;1589347331;421638;2958;1;0.8433054;
1589347331;428453;1589347331;428468;1589347331;428453;2959;1;0.843294;
1589347331;435535;1589347331;435548;1589347331;435535;2960;1;0.8432824;
1589347331;441845;1589347331;441858;1589347331;441845;2961;1;0.843271;
1589347331;448243;1589347331;448256;1589347331;448243;2962;1;0.8432593;
1589347331;455601;1589347331;455613;1589347331;455601;2963;1;0.8432478;
1589347331;462325;1589347331;462338;1589347331;462325;2964;1;0.8432365;
1589347331;469645;1589347331;469657;1589347331;469645;2965;1;0.843225;
1589347331;476388;1589347331;476400;1589347331;476388;2966;1;0.8432199;
1589347331;483387;1589347331;483400;1589347331;483387;2967;1;0.8432149;
1589347331;490296;1589347331;490309;1589347331;490296;2968;1;0.8432098;
1589347331;497600;1589347331;497613;1589347331;497600;2969;1;0.8432112;
1589347331;504100;1589347331;504113;1589347331;504100;2970;1;0.8432128;
1589347331;511547;1589347331;511560;1589347331;511547;2971;1;0.843214;
1589347331;518547;1589347331;518560;1589347331;518547;2972;1;0.8432155;
1589347331;525381;1589347331;525395;1589347331;525381;2973;1;0.8432167;
1589347331;532707;1589347331;532723;1589347331;532707;2974;1;0.843218;
1589347331;540199;1589347331;540212;1589347331;540199;2975;1;0.8432227;
1589347331;547478;1589347331;547490;1589347331;547478;2976;1;0.8432309;
1589347331;554343;1589347331;554355;1589347331;554343;2977;1;0.8432391;
1589347331;561467;1589347331;561480;1589347331;561467;2978;1;0.8432474;
1589347331;568550;1589347331;568564;1589347331;568550;2979;1;0.8432555;
1589347331;575619;1589347331;575631;1589347331;575619;2980;1;0.8432637;
1589347331;581961;1589347331;581974;1589347331;581961;2981;1;0.8432724;
1589347331;588655;1589347331;588669;1589347331;588655;2982;1;0.8432806;
1589347331;595704;1589347331;595716;1589347331;595704;2983;1;0.8432888;
1589347331;602136;1589347331;602148;1589347331;602136;2984;1;0.843297;
1589347331;609484;1589347331;609498;1589347331;609484;2985;1;0.8433053;
1589347331;616168;1589347331;616181;1589347331;616168;2986;1;0.8433138;
1589347331;622709;1589347331;622726;1589347331;622709;2987;1;0.843322;
1589347331;629101;1589347331;629114;1589347331;629101;2988;1;0.8433301;
1589347331;635587;1589347331;635600;1589347331;635587;2989;1;0.8433385;
1589347331;642327;1589347331;642339;1589347331;642327;2990;1;0.8433466;
1589347331;649962;1589347331;649976;1589347331;649962;2991;1;0.8433549;
1589347331;656794;1589347331;656807;1589347331;656794;2992;1;0.8433634;
1589347331;663545;1589347331;663559;1589347331;663545;2993;1;0.8433717;
1589347331;670010;1589347331;670023;1589347331;670010;2994;1;0.84338;
1589347331;677261;1589347331;677274;1589347331;677261;2995;1;0.8433881;
1589347331;683566;1589347331;683579;1589347331;683566;2996;1;0.8433965;
1589347331;690176;1589347331;690189;1589347331;690176;2997;1;0.8434049;
1589347331;697653;1589347331;697666;1589347331;697653;2998;1;0.843413;
1589347331;704528;1589347331;704540;1589347331;704528;2999;1;0.8434211;
1589347331;724235;1589347331;724249;1589347331;724235;3000;1;0.8434297;
1589347331;731179;1589347331;731193;1589347331;731179;3001;1;0.8434377;
1589347331;738648;1589347331;738665;1589347331;738648;3002;1;0.843446;
1589347331;746467;1589347331;746481;1589347331;746467;3003;1;0.8434545;
1589347331;753630;1589347331;753644;1589347331;753630;3004;1;0.8434628;
1589347331;760452;1589347331;760466;1589347331;760452;3005;1;0.8434711;
1589347331;767574;1589347331;767589;1589347331;767574;3006;1;0.8434793;
1589347331;786634;1589347331;786648;1589347331;786634;3007;1;0.8434875;
1589347331;793360;1589347331;793374;1589347331;793360;3008;1;0.8434959;
1589347331;799721;1589347331;799735;1589347331;799721;3009;1;0.8435043;
1589347331;806105;1589347331;806119;1589347331;806105;3010;1;0.8435122;
1589347331;812359;1589347331;812372;1589347331;812359;3011;1;0.8435206;
1589347331;818736;1589347331;818749;1589347331;818736;3012;1;0.8435289;
1589347331;825517;1589347331;825530;1589347331;825517;3013;1;0.843537;
1589347331;832000;1589347331;832014;1589347331;832000;3014;1;0.8435455;
1589347331;838178;1589347331;838191;1589347331;838178;3015;1;0.8435539;
1589347331;844678;1589347331;844691;1589347331;844678;3016;1;0.8435621;
1589347331;851165;1589347331;851179;1589347331;851165;3017;1;0.8435702;
1589347331;858713;1589347331;858726;1589347331;858713;3018;1;0.8435786;
1589347331;865673;1589347331;865687;1589347331;865673;3019;1;0.843587;
1589347331;872016;1589347331;872029;1589347331;872016;3020;1;0.8435953;
1589347331;878230;1589347331;878243;1589347331;878230;3021;1;0.8436034;
1589347331;885151;1589347331;885163;1589347331;885151;3022;1;0.8436118;
1589347331;891478;1589347331;891491;1589347331;891478;3023;1;0.8436198;
1589347331;898890;1589347331;898904;1589347331;898890;3024;1;0.8436281;
1589347331;905777;1589347331;905791;1589347331;905777;3025;1;0.8436366;
1589347331;912377;1589347331;912390;1589347331;912377;3026;1;0.843645;
1589347331;919323;1589347331;919335;1589347331;919323;3027;1;0.8436531;
1589347331;926082;1589347331;926095;1589347331;926082;3028;1;0.8436614;
1589347331;932542;1589347331;932555;1589347331;932542;3029;1;0.8436696;
1589347331;938749;1589347331;938762;1589347331;938749;3030;1;0.843678;
1589347331;945702;1589347331;945715;1589347331;945702;3031;1;0.8436864;
1589347331;951961;1589347331;951974;1589347331;951961;3032;1;0.8436945;
1589347331;958286;1589347331;958299;1589347331;958286;3033;1;0.8437029;
1589347331;964658;1589347331;964671;1589347331;964658;3034;1;0.843711;
1589347331;971130;1589347331;971143;1589347331;971130;3035;1;0.8437192;
1589347331;977541;1589347331;977554;1589347331;977541;3036;1;0.8437278;
1589347331;984342;1589347331;984355;1589347331;984342;3037;1;0.843736;
1589347331;991440;1589347331;991453;1589347331;991440;3038;1;0.8437442;
1589347331;998361;1589347331;998374;1589347331;998361;3039;1;0.8437526;
1589347332;4743;1589347332;4756;1589347332;4743;3040;1;0.8437607;
1589347332;11672;1589347332;11684;1589347332;11672;3041;1;0.8437691;
1589347332;17958;1589347332;17970;1589347332;17958;3042;1;0.8437774;
1589347332;24448;1589347332;24461;1589347332;24448;3043;1;0.8437856;
1589347332;31546;1589347332;31559;1589347332;31546;3044;1;0.8437939;
1589347332;38279;1589347332;38291;1589347332;38279;3045;1;0.8438021;
1589347332;45319;1589347332;45332;1589347332;45319;3046;1;0.8438103;
1589347332;52225;1589347332;52237;1589347332;52225;3047;1;0.8438189;
1589347332;59387;1589347332;59400;1589347332;59387;3048;1;0.8438271;
1589347332;65197;1589347332;65210;1589347332;65197;3049;1;0.8438354;
1589347332;76043;1589347332;76056;1589347332;76043;3050;1;0.8438436;
1589347332;82468;1589347332;82481;1589347332;82468;3051;1;0.8438518;
1589347332;89208;1589347332;89221;1589347332;89208;3052;1;0.8438601;
1589347332;95621;1589347332;95634;1589347332;95621;3053;1;0.8438687;
1589347332;102228;1589347332;102241;1589347332;102228;3054;1;0.8438767;
1589347332;109222;1589347332;109235;1589347332;109222;3055;1;0.8438851;
1589347332;115861;1589347332;115874;1589347332;115861;3056;1;0.8438932;
1589347332;122462;1589347332;122475;1589347332;122462;3057;1;0.8439015;
1589347332;129205;1589347332;129217;1589347332;129205;3058;1;0.8439099;
1589347332;137526;1589347332;137539;1589347332;137526;3059;1;0.8439183;
1589347332;144694;1589347332;144707;1589347332;144694;3060;1;0.8439265;
1589347332;151266;1589347332;151282;1589347332;151266;3061;1;0.8439347;
1589347332;158257;1589347332;158270;1589347332;158257;3062;1;0.8439428;
1589347332;165145;1589347332;165159;1589347332;165145;3063;1;0.8439512;
1589347332;171522;1589347332;171535;1589347332;171522;3064;1;0.8439597;
1589347332;178584;1589347332;178597;1589347332;178584;3065;1;0.8439679;
1589347332;185606;1589347332;185619;1589347332;185606;3066;1;0.8439761;
1589347332;192293;1589347332;192305;1589347332;192293;3067;1;0.8439844;
1589347332;199396;1589347332;199408;1589347332;199396;3068;1;0.8439926;
1589347332;205922;1589347332;205935;1589347332;205922;3069;1;0.8440011;
1589347332;213471;1589347332;213484;1589347332;213471;3070;1;0.8440093;
1589347332;219807;1589347332;219819;1589347332;219807;3071;1;0.8440174;
1589347332;226406;1589347332;226418;1589347332;226406;3072;1;0.8440258;
1589347332;233573;1589347332;233586;1589347332;233573;3073;1;0.844034;
1589347332;240068;1589347332;240081;1589347332;240068;3074;1;0.8440421;
1589347332;247269;1589347332;247282;1589347332;247269;3075;1;0.8440508;
1589347332;253550;1589347332;253562;1589347332;253550;3076;1;0.844059;
1589347332;260300;1589347332;260313;1589347332;260300;3077;1;0.8440672;
1589347332;267231;1589347332;267244;1589347332;267231;3078;1;0.8440754;
1589347332;273519;1589347332;273532;1589347332;273519;3079;1;0.8440838;
1589347332;280057;1589347332;280070;1589347332;280057;3080;1;0.8440922;
1589347332;287218;1589347332;287231;1589347332;287218;3081;1;0.8440933;
1589347332;293582;1589347332;293595;1589347332;293582;3082;1;0.8441014;
1589347332;299952;1589347332;299965;1589347332;299952;3083;1;0.8441029;
1589347332;307224;1589347332;307237;1589347332;307224;3084;1;0.8441109;
1589347332;313637;1589347332;313650;1589347332;313637;3085;1;0.8440556;
1589347332;320120;1589347332;320133;1589347332;320120;3086;1;0.8440501;
1589347332;327249;1589347332;327262;1589347332;327249;3087;1;0.8439947;
1589347332;333543;1589347332;333555;1589347332;333543;3088;1;0.8440027;
1589347332;340253;1589347332;340266;1589347332;340253;3089;1;0.8439472;
1589347332;347316;1589347332;347329;1589347332;347316;3090;1;0.8439554;
1589347332;354052;1589347332;354065;1589347332;354052;3091;1;0.8439084;
1589347332;360968;1589347332;360981;1589347332;360968;3092;1;0.8439168;
1589347332;367214;1589347332;367227;1589347332;367214;3093;1;0.8438611;
1589347332;373587;1589347332;373599;1589347332;373587;3094;1;0.8438695;
1589347332;380393;1589347332;380406;1589347332;380393;3095;1;0.8438139;
1589347332;387291;1589347332;387304;1589347332;387291;3096;1;0.8438152;
1589347332;393586;1589347332;393599;1589347332;393586;3097;1;0.84376;
1589347332;399986;1589347332;399999;1589347332;399986;3098;1;0.8437614;
1589347332;406774;1589347332;406787;1589347332;406774;3099;1;0.8437059;
1589347332;413538;1589347332;413551;1589347332;413538;3100;1;0.8437074;
1589347332;420278;1589347332;420290;1589347332;420278;3101;1;0.843652;
1589347332;427250;1589347332;427263;1589347332;427250;3102;1;0.8436603;
1589347332;433595;1589347332;433608;1589347332;433595;3103;1;0.8436049;
1589347332;440121;1589347332;440136;1589347332;440121;3104;1;0.8436127;
1589347332;447699;1589347332;447712;1589347332;447699;3105;1;0.8435657;
1589347332;454693;1589347332;454706;1589347332;454693;3106;1;0.8435738;
1589347332;461541;1589347332;461555;1589347332;461541;3107;1;0.8435184;
1589347332;468341;1589347332;468354;1589347332;468341;3108;1;0.8435268;
1589347332;476116;1589347332;476129;1589347332;476116;3109;1;0.8434715;
1589347332;482834;1589347332;482847;1589347332;482834;3110;1;0.8434796;
1589347332;489725;1589347332;489739;1589347332;489725;3111;1;0.8434327;
1589347332;496561;1589347332;496574;1589347332;496561;3112;1;0.843441;
1589347332;503559;1589347332;503572;1589347332;503559;3113;1;0.8434004;
1589347332;510288;1589347332;510301;1589347332;510288;3114;1;0.8434088;
1589347332;516626;1589347332;516639;1589347332;516626;3115;1;0.8433754;
1589347332;522932;1589347332;522945;1589347332;522932;3116;1;0.8433838;
1589347332;529366;1589347332;529379;1589347332;529366;3117;1;0.8433589;
1589347332;536749;1589347332;536762;1589347332;536749;3118;1;0.8433672;
1589347332;544364;1589347332;544377;1589347332;544364;3119;1;0.8433567;
1589347332;551370;1589347332;551383;1589347332;551370;3120;1;0.8433652;
1589347332;559047;1589347332;559060;1589347332;559047;3121;1;0.8433611;
1589347332;565809;1589347332;565822;1589347332;565809;3122;1;0.8433694;
1589347332;572304;1589347332;572316;1589347332;572304;3123;1;0.843314;
1589347332;579655;1589347332;579667;1589347332;579655;3124;1;0.8427491;
1589347332;585950;1589347332;585963;1589347332;585950;3125;1;0.8427575;
1589347332;592203;1589347332;592216;1589347332;592203;3126;1;0.8427657;
1589347332;598693;1589347332;598706;1589347332;598693;3127;1;0.8427104;
1589347332;605871;1589347332;605884;1589347332;605871;3128;1;0.8421452;
1589347332;612297;1589347332;612310;1589347332;612297;3129;1;0.8421537;
1589347332;618574;1589347332;618587;1589347332;618574;3130;1;0.8421621;
1589347332;625000;1589347332;625012;1589347332;625000;3131;1;0.8421069;
1589347332;631449;1589347332;631462;1589347332;631449;3132;1;0.8415419;
1589347332;638373;1589347332;638386;1589347332;638373;3133;1;0.8415504;
1589347332;645693;1589347332;645705;1589347332;645693;3134;1;0.8415586;
1589347332;652746;1589347332;652759;1589347332;652746;3135;1;0.8415034;
1589347332;659146;1589347332;659160;1589347332;659146;3136;1;0.8409387;
1589347332;665467;1589347332;665480;1589347332;665467;3137;1;0.840947;
1589347332;671884;1589347332;671896;1589347332;671884;3138;1;0.8409554;
1589347332;678142;1589347332;678156;1589347332;678142;3139;1;0.8409001;
1589347332;684642;1589347332;684654;1589347332;684642;3140;1;0.8403353;
1589347332;691844;1589347332;691857;1589347332;691844;3141;1;0.8403438;
1589347332;698427;1589347332;698440;1589347332;698427;3142;1;0.8403524;
1589347332;705637;1589347332;705650;1589347332;705637;3143;1;0.840297;
1589347332;712259;1589347332;712271;1589347332;712259;3144;1;0.8403055;
1589347332;718689;1589347332;718702;1589347332;718689;3145;1;0.8403139;
1589347332;725027;1589347332;725039;1589347332;725027;3146;1;0.8403224;
1589347332;731459;1589347332;731472;1589347332;731459;3147;1;0.8403313;
1589347332;737925;1589347332;737938;1589347332;737925;3148;1;0.8403397;
1589347332;744970;1589347332;744983;1589347332;744970;3149;1;0.8403481;
1589347332;751818;1589347332;751831;1589347332;751818;3150;1;0.8403565;
1589347332;758139;1589347332;758151;1589347332;758139;3151;1;0.840365;
1589347332;765058;1589347332;765071;1589347332;765058;3152;1;0.8403737;
1589347332;772100;1589347332;772113;1589347332;772100;3153;1;0.8403822;
1589347332;779616;1589347332;779629;1589347332;779616;3154;1;0.8403905;
1589347332;786368;1589347332;786381;1589347332;786368;3155;1;0.840399;
1589347332;793365;1589347332;793378;1589347332;793365;3156;1;0.8404074;
1589347332;799594;1589347332;799607;1589347332;799594;3157;1;0.8404158;
1589347332;806209;1589347332;806222;1589347332;806209;3158;1;0.8404247;
1589347332;813811;1589347332;813824;1589347332;813811;3159;1;0.8404331;
1589347332;820634;1589347332;820647;1589347332;820634;3160;1;0.8404416;
1589347332;827476;1589347332;827489;1589347332;827476;3161;1;0.8404499;
1589347332;834322;1589347332;834335;1589347332;834322;3162;1;0.8404585;
1589347332;840757;1589347332;840770;1589347332;840757;3163;1;0.8404672;
1589347332;847080;1589347332;847092;1589347332;847080;3164;1;0.8404757;
1589347332;853495;1589347332;853509;1589347332;853495;3165;1;0.8404841;
1589347332;860741;1589347332;860754;1589347332;860741;3166;1;0.8404925;
1589347332;867065;1589347332;867078;1589347332;867065;3167;1;0.8405009;
1589347332;873412;1589347332;873425;1589347332;873412;3168;1;0.8405094;
1589347332;879689;1589347332;879702;1589347332;879689;3169;1;0.8405183;
1589347332;886089;1589347332;886102;1589347332;886089;3170;1;0.8405267;
1589347332;892451;1589347332;892464;1589347332;892451;3171;1;0.8405352;
1589347332;898784;1589347332;898798;1589347332;898784;3172;1;0.8405435;
1589347332;905148;1589347332;905161;1589347332;905148;3173;1;0.8405522;
1589347332;911398;1589347332;911411;1589347332;911398;3174;1;0.8405607;
1589347332;917783;1589347332;917797;1589347332;917783;3175;1;0.8405692;
1589347332;924134;1589347332;924147;1589347332;924134;3176;1;0.8405775;
1589347332;930457;1589347332;930484;1589347332;930457;3177;1;0.8405861;
1589347332;936813;1589347332;936826;1589347332;936813;3178;1;0.8405944;
1589347332;943185;1589347332;943199;1589347332;943185;3179;1;0.8406029;
1589347332;949541;1589347332;949554;1589347332;949541;3180;1;0.8406117;
1589347332;956321;1589347332;956335;1589347332;956321;3181;1;0.8406203;
1589347332;963102;1589347332;963115;1589347332;963102;3182;1;0.8406287;
1589347332;969543;1589347332;969556;1589347332;969543;3183;1;0.840637;
1589347332;975785;1589347332;975798;1589347332;975785;3184;1;0.8406457;
1589347332;982638;1589347332;982651;1589347332;982638;3185;1;0.8406543;
1589347332;989012;1589347332;989024;1589347332;989012;3186;1;0.8406628;
1589347332;995294;1589347332;995306;1589347332;995294;3187;1;0.840671;
1589347333;2163;1589347333;2176;1589347333;2163;3188;1;0.8406798;
1589347333;8530;1589347333;8543;1589347333;8530;3189;1;0.840688;
1589347333;15037;1589347333;15052;1589347333;15037;3190;1;0.8406965;
1589347333;22690;1589347333;22703;1589347333;22690;3191;1;0.8407052;
1589347333;28989;1589347333;29002;1589347333;28989;3192;1;0.840714;
1589347333;35386;1589347333;35399;1589347333;35386;3193;1;0.8407222;
1589347333;41698;1589347333;41711;1589347333;41698;3194;1;0.8407306;
1589347333;48116;1589347333;48128;1589347333;48116;3195;1;0.8407391;
1589347333;55873;1589347333;55886;1589347333;55873;3196;1;0.8407477;
1589347333;62660;1589347333;62673;1589347333;62660;3197;1;0.8407562;
